region,excess_2024_vs_expected,male_40_64_suicide_rate_change_2020_2024,acute_growth_overlap_index,godoksa_change_2020_2024,male_40_64_suicide_deaths_change_2020_2024
경기,82.63311985361395,13.536058832281853,1.3070462554811795,216,432.0
대구,79.41171088746569,11.356455162248153,1.0372488570060538,104,49.0
제주,15.688929551692588,16.365262903609953,0.9058298725330102,21,25.0
서울,100.68069533394328,6.0924649995109235,0.6925526637664707,213,82.0
광주,-22.21134492223237,18.07234713309066,0.6900765155427331,1,51.0
충북,10.722781335773108,13.692666087671732,0.5642735403092211,30,45.0
경북,0.4446477584629633,12.30315700007548,0.30538703497172714,27,57.0
울산,-2.605672461116185,8.662377835255533,-0.12065578684701408,9,19.0
